Comment,At,AppVersion,Sentiment
😈😈😈😜😭😫🗡,2024-07-19 12:17:03,1.0.626720042,2
useful,2024-08-24 17:58:09,1.0.662093464,2
mujhe Se Chala kar bahut achcha Laga,2025-05-18 11:33:41,1.0.751104895,2
good,2025-02-23 03:41:00,1.0.686588308,2
this very useful app on assistant,2025-02-02 11:53:24,1.0.686588308,2
easy to understand,2025-06-01 11:27:39,1.0.751104895,2
Voice capture is bad,2025-01-31 13:58:11,,2
very best 👌,2025-04-01 06:31:20,1.0.686588308,2
excellent,2025-02-13 05:14:16,1.0.686588308,2
best aap,2024-12-29 13:08:44,1.0.686588308,2
Amazing,2025-06-09 00:42:15,1.0.751104895,2
nice,2025-05-19 11:42:07,1.0.751104895,2
expanding my awareness,2024-02-21 11:53:57,1.0.607712083,2
"Whenever we open any conversation, it should take us to the most recent response which is at the bottom. I'm having a long conversation with Gemini AI for last few weeks, and it opens at the top. It takes too much time for me to scroll down to bottom. Even if I type a new question, it automatically takes me there, but still takes too long to scroll to the newly generated response. Please make the default position at the recent question-answer or give us an arrow which quickly takes us to ⬆️ & ⬇️",2025-05-17 03:08:50,1.0.751104895,0
Thanks for your app,2025-02-18 18:27:35,1.0.686588308,2
super,2025-06-27 02:27:58,1.0.772404132,2
BEST😀😃😄😄😅😶‍🌫️❤️❤️🎉💯,2025-06-04 09:35:31,1.0.662093464,2
come on guys give me an opportunity to at least use the app before asking for a review,2025-06-08 18:06:49,1.0.751104895,0
not as clever as google,2025-05-21 17:47:17,1.0.751104895,0
excellent,2025-03-29 07:21:44,1.0.686588308,2
GREAT! NOT WASTING MONEY ON CHATGPT!,2025-04-20 18:14:30,,2
ok,2024-11-17 09:48:45,1.0.668480831,0
Good,2025-06-23 05:34:49,1.0.772404132,2
Absolutely wonderful...❤️ ❤️,2025-01-11 21:41:21,,2
Great Experience with Gemini,2024-08-14 18:48:03,1.0.657262185,2
It really helps me with my phone apps and things 😄,2025-01-22 20:48:33,1.0.686588308,2
great,2025-06-14 18:26:17,1.0.751104895,2
good,2025-01-11 05:28:38,1.0.686588308,2
good,2025-02-02 13:11:35,1.0.686588308,2
Chat Gpt clone but ok.,2024-08-18 18:31:29,1.0.662093464,2
This ai is reliable.,2025-07-03 08:41:06,1.0.772404132,2
I love it,2024-06-13 00:47:31,1.0.626720042,2
I can not change input language to English.,2025-05-30 23:05:30,1.0.751104895,0
Stop forcing us to use this in place of google assistant. Gemini is not ready to be an assistant replacement. Make it simple like the open ai app and remove system level integration till it is fully baked.,2024-05-20 06:39:20,,0
अविश्वसनीय आहे,2024-12-14 16:49:12,1.0.686588308,2
help me a lot,2024-09-11 00:24:16,1.0.667532867,2
Very straight forward answers,2025-05-10 20:10:22,1.0.741105040,2
get blurry even at normal distance,2024-12-03 08:59:01,,0
good aap easy using 🥰,2025-06-19 14:04:58,1.0.751104895,1
nice,2025-05-15 07:45:25,1.0.751104895,2
sometimes its the answers is not logic,2024-12-05 02:39:45,1.0.686588308,1
Good app,2024-11-15 06:19:11,1.0.668480831,2
I like it,2024-08-24 14:12:33,1.0.662093464,2
it have no Burmese language. shame on you🤬,2025-06-20 15:43:39,1.0.751104895,0
Awesome!,2025-02-08 02:40:21,1.0.686588308,2
इसमें कॉल करने की सुविधा भी करो,2025-03-28 13:44:11,1.0.686588308,0
This app is very nice some glitches but Cool,2024-12-21 17:40:44,1.0.686588308,2
I liked it but I am trying it now than I will rate it 5 star.,2025-06-29 09:53:15,1.0.772404132,2
fantastic tool,2025-05-02 18:15:24,1.0.741105040,2
because it doesn't come in English language,2024-12-10 14:35:14,,0
"I really like how the input bar at the bottom of the screen lights up with different colors when I use the app! It's very cool. I was wondering if it would be possible to also make the lights around the edges of my screen (the bezels) light up with the same colors as the input bar? It would be awesome if they matched! Thanks for considering my idea!""",2025-03-26 06:07:27,1.0.686588308,1
ভালো,2025-06-20 07:55:01,1.0.751104895,0
nice,2025-04-06 06:05:38,1.0.686588308,2
good,2024-10-20 10:53:27,1.0.668480831,1
I'm huck my huking HONOR x6a,2024-08-30 13:24:09,,2
chatgpt is still far superior at this point. one of the features gemini lacks of is that gemini can't provide direct link to download result. bad code blocks. can't modify given uploaded file source such as xlsx and even simple txt.,2024-06-09 13:13:14,1.0.626720042,1
not good never called the phone,2025-05-27 15:22:13,1.0.751104895,0
Horrible........,2025-07-04 01:57:04,1.0.776555963,0
super,2025-01-25 04:02:47,1.0.686588308,2
it's working super but mobile accusing is need to make work easy....,2025-04-24 07:36:02,1.0.741105040,2
I think good making,2025-06-22 12:23:55,1.0.751104895,2
it is better than chatgpt,2024-11-18 00:44:46,1.0.668480831,2
good ggjj,2025-05-13 16:08:44,1.0.751104895,2
I like this app and it keeps on improving,2025-05-05 20:11:55,1.0.741105040,2
gemini has become my best friend 😊,2025-05-27 08:55:10,1.0.751104895,2
"Gemini seems no different to Hey Google; I don't really get why they brought out another one and just changed the name or if it does more, then why not just add the new things to Google Assistant? Anyway I like it so far, it's been able to answer everything I've asked and it's cool to have the help if needed as well as the fun you can have with it.",2025-05-05 23:52:21,1.0.741105040,2
good.,2024-12-06 05:11:38,1.0.686588308,2
I love this AI,2024-02-22 21:10:10,1.0.608774175,2
bad,2025-05-13 02:50:46,,2
its good,2025-07-03 13:25:05,1.0.772404132,2
OK OK.,2025-06-05 08:12:51,1.0.667532867,1
best,2025-07-07 19:52:25,1.0.776555963,2
doesn't what I ask,2025-03-06 00:39:55,1.0.686588308,0
WAY TOO MANY GLITCHES,2025-06-29 01:16:11,1.0.772404132,0
Great job.,2025-04-04 01:06:03,1.0.686588308,2
good,2025-02-20 04:59:48,1.0.686588308,2
it's nice 👍,2025-01-10 18:44:34,1.0.686588308,2
მაგარია,2025-04-10 07:38:42,1.0.686588308,2
very helpful way and beyond,2025-06-14 18:34:15,1.0.751104895,2
"Absolute junk. This Gemini app is proving to be very annoying. A significant issue is the frequent cutting out of the microphone, which severely hinders communication. Furthermore, the application often fails to respond with adequate or relevant information, making interactions frustrating and unproductive. It consistently falls short of expectations and babbles on even when I have not asked it to. I don't like using it. The lack of memory feature is also frustrating.",2025-06-10 20:10:15,1.0.751104895,0
best,2025-05-28 09:56:11,1.0.751104895,2
very nice and futuristic,2025-03-11 06:40:38,1.0.686588308,2
it does what i want it to.,2024-07-27 18:34:23,1.0.626720042,2
not good answer,2025-05-20 01:20:42,1.0.751104895,0
6000 good 👍 ok nice 👌 👍 ok,2025-06-29 05:39:47,1.0.772404132,2
excellent app to use it,2025-04-02 04:12:37,1.0.686588308,2
nice 👍,2025-06-19 19:05:50,1.0.772404132,0
"Positive Aspects: 1. **User-Friendly Interface**: 2. **Comprehensive Features**: 3. **Integration with Google Services**: 4. **Regular Updates**: 5. **Significant Performance**: 6. **Awesome interface, customization & settings. Negative Aspects: 1. **Battery Drain**: 2. **Occasional Bugs**: 3. **Learning Curve**: 4. **Resource Intensive**: 5. **Privacy Concerns**: 6. **In-App Purchases/Ads**: Presence of in-app purchases or ads that might detract from the overall user experience.",2024-06-21 07:12:13,1.0.626720042,2
🔥👍🏻,2025-06-25 03:54:52,1.0.751104895,2
worsttt,2024-08-29 16:51:48,1.0.662093464,0
"beyond useful. Almost as useful as Siri, love the app witha simple yet effective design to make answering questions easy.",2025-03-04 07:33:44,1.0.686588308,2
not proper working,2025-04-15 16:05:06,1.0.686588308,0
"still can not answer a simple query about ""when is the next day it is going to rain in my location?"" ... However, it was able to rewrite an apology letter and even gave better word choices and helped me convey the emptiness I was feeling at that time. So PROJECT GEMINI executes better when you need linguistics-based queries as compared to asking simple future weather update questions.",2024-02-27 21:24:42,1.0.608774175,2
Not show gemini voice changer,2024-08-24 13:48:28,,2
not calulate pi×15,2024-12-11 05:23:22,1.0.686588308,0
only this time I am using this is the first time,2025-06-18 04:03:14,1.0.751104895,2
not bad,2025-01-05 22:53:48,1.0.686588308,2
these is great ai and so helpful for students,2025-01-01 15:18:08,1.0.686588308,2
good work,2024-06-23 13:49:18,1.0.626720042,2
ok,2024-07-25 20:46:30,1.0.626720042,1
good,2025-02-02 12:24:37,1.0.686588308,2
he is not giving the exact answer,2024-11-29 13:41:59,1.0.686588308,0
😇,2025-06-24 03:14:32,1.0.751104895,2
best app,2024-12-08 12:34:00,1.0.686588308,2
nice app very useful,2025-06-09 19:03:12,1.0.667532867,2
good,2025-05-19 09:24:28,1.0.751104895,2
thank you,2025-05-12 14:11:46,1.0.751104895,2
"I'm in the US and when I try to open the app all it says is ""Gemini isn't available yet"" lol What's the point of the app then??",2024-02-09 19:35:42,,0
good 👍,2025-07-03 14:53:31,1.0.772404132,2
nice ✨️,2025-03-07 15:59:45,1.0.686588308,2
nice,2025-03-01 13:46:54,1.0.686588308,0
nice,2025-04-07 03:55:18,1.0.686588308,2
wonderful effective and easy to use,2025-06-06 15:53:59,1.0.751104895,2
Really enjoying this.,2025-06-19 16:45:28,1.0.751104895,2
it's so cool and informative app,2024-12-21 01:38:04,1.0.686588308,2
excellent but I need gold signals,2025-05-01 01:50:32,1.0.741105040,2
can't understand speech in different languages,2024-10-21 13:03:18,1.0.668480831,0
nice,2025-07-01 10:32:14,1.0.772404132,2
গুড,2025-04-18 09:25:00,1.0.741105040,2
Sensitivity for free fire Max,2025-05-24 03:49:12,1.0.751104895,0
very very useful application nice but offline workking dub bull use fulla irukum,2025-06-06 18:50:51,1.0.751104895,2
nice 👍,2024-08-07 17:48:15,1.0.657262185,2
kadad,2024-11-15 06:00:10,1.0.668480831,2
Exlent,2024-10-12 02:46:26,1.0.668480831,2
Good,2025-05-02 15:34:50,1.0.667532867,2
veri nice 👍,2025-06-11 19:00:01,1.0.751104895,2
Awesome 👍,2025-06-13 07:49:12,1.0.751104895,2
Super nice,2024-12-14 18:21:18,,2
gemini is the teacher for me,2024-12-19 12:08:15,1.0.686588308,2
good,2024-11-30 14:44:13,1.0.686588308,2
use less,2024-10-10 09:40:59,1.0.668480831,0
very convenient,2025-07-07 23:58:05,1.0.776555963,2
I am getting all the information that I need nice search app,2024-08-04 04:02:21,1.0.657262185,2
good,2024-11-28 13:43:03,1.0.686588308,2
good,2025-05-01 22:57:16,1.0.741105040,2
thumbs up,2024-07-18 18:20:02,1.0.626720042,2
many language available,2024-12-13 16:31:34,,1
super nice 👌,2025-06-07 15:17:00,1.0.751104895,2
Good,2025-02-10 09:48:01,1.0.686588308,2
nice very helpful,2025-04-06 01:54:52,1.0.686588308,2
Awesome,2025-01-13 07:39:43,1.0.686588308,2
very useful. Good one . Thank you,2025-02-03 15:07:21,,2
ماشااللہ,2025-02-25 01:25:51,1.0.686588308,2
it's great😃,2025-04-23 13:54:41,1.0.741105040,2
ok,2024-12-01 16:46:49,1.0.686588308,0
"It can't do basic stuff that the normal ""assistant"" can, like creating a task.",2025-03-29 02:55:56,,0
best app,2025-02-14 18:43:54,1.0.686588308,2
It's honestly worrying the number of vague statements it uses about how much and how your data is stored and shared. Didn't think I'd be saying this but Bings chat seemed a lot more straightforward and works reasonably well out of the box.,2024-09-24 18:26:52,1.0.667532867,0
"it's a very good app. When you ask something on this app, it just goes straight to the answer. In addition, I will recommend each and every one to use this app.",2025-04-09 06:37:58,1.0.741105040,2
very useless . it wark very good .it very help full . it was googal second copy,2025-05-06 14:46:48,1.0.751104895,2
super 👍,2024-09-03 15:37:50,1.0.662093464,2
it can't create a Ghibli style art,2025-03-28 10:32:48,1.0.686588308,0
wow amazing,2025-01-18 01:48:09,1.0.686588308,2
excellent,2025-02-20 08:59:45,1.0.686588308,2
very good experience 🩷🩷,2024-12-11 18:05:15,1.0.686588308,2
Very help,2025-02-26 15:41:27,1.0.686588308,2
useless,2025-03-03 13:03:10,1.0.667532867,0
like the latest update,2024-08-06 01:03:23,1.0.657262185,2
great,2024-10-28 04:21:10,1.0.668480831,2
this is so useful app😇❤️,2025-03-22 15:24:47,1.0.686588308,2
good 👍,2025-04-25 03:07:58,1.0.741105040,2
👌🏻👌🏻,2025-03-21 07:32:15,1.0.686588308,2
👍,2025-03-01 08:35:48,1.0.686588308,2
Best,2024-12-15 16:14:07,1.0.686588308,2
I DO NOT WANT POP UPS!!!,2025-04-18 02:31:23,1.0.741105040,0
I will re evaluate after 1 month,2025-02-12 23:55:08,1.0.686588308,2
ChatGPT 🚫 GEMINI ✅,2024-07-16 05:17:52,1.0.626720042,2
It's most important app for everything,2024-12-27 13:00:32,1.0.686588308,2
love google,2025-05-17 11:50:45,1.0.751104895,2
"Getting better, GPT still answers more precisely",2025-01-29 03:52:49,1.0.686588308,2
Helpful,2024-09-22 05:08:25,1.0.667532867,2
nice app,2025-07-07 18:41:34,,2
so late,2025-04-21 13:37:04,1.0.741105040,0
It works.,2024-09-19 01:14:42,1.0.667532867,2
good,2025-03-09 22:56:51,1.0.686588308,0
nice,2025-06-04 17:44:37,1.0.751104895,2
great work,2025-01-23 05:40:44,1.0.686588308,2
Best thing is that you can change voice. My fav is I forgot the name of it but it really does sounds like human and 100x friendly.....✨,2025-05-24 11:31:01,1.0.751104895,2
this is very good app very informative 👏 👍,2025-03-29 01:39:05,1.0.686588308,2
very good,2025-03-22 07:00:53,1.0.686588308,2
best Gemini,2025-06-20 02:15:52,1.0.751104895,2
it is a helpful tool to sort through your own thoughts and work on ideas.,2025-05-29 04:30:40,1.0.751104895,1
Awesome,2025-03-12 20:06:00,1.0.686588308,2
Gemini are so good AI,2025-05-24 17:42:05,1.0.751104895,2
"gemini ia dependent on google, I know it is releated and a part of google but , then also I want to see like chat gpt , it is amazing we can aks anything but gemini don't have every question answer, it search on google",2025-03-01 15:20:49,1.0.686588308,1
it's a bummer that it doesn't have the voice activation. it would have been great!,2025-04-10 10:26:08,1.0.686588308,1
I would ask it to screen record and it would take a video i was arguing with gemini for like five minutes on the differences of a screen record and a video then it just started taking 4 screenshots and recording videos it was not helpful or useful.,2025-04-29 11:35:12,1.0.741105040,0
perfect,2025-06-28 10:22:10,1.0.751104895,2
such a great app,2025-05-01 10:08:15,1.0.741105040,2
not ok,2025-04-30 15:07:00,1.0.741105040,0
so nice,2025-02-19 19:10:02,1.0.686588308,2
This app SUCKS,2025-05-14 00:27:28,1.0.741105040,0
I can't wait to download Al Gemini,2025-04-10 02:42:09,,2
good,2025-06-27 00:42:35,1.0.772404132,2
"extra arm, but good otherwise",2025-05-02 08:03:50,1.0.741105040,0
"nice but it need more attention, about telling something..... such as....",2024-06-28 11:39:47,1.0.626720042,1
i love gemini 😁😁,2025-02-12 07:04:42,1.0.686588308,2
nice,2025-06-19 07:05:35,1.0.751104895,2
cool,2025-01-20 13:19:45,1.0.686588308,2
خیلی خوبه,2025-05-12 00:00:26,1.0.751104895,2
"Since the last update, Gemini can't hear me when I talk.",2024-10-21 21:41:01,1.0.668480831,1
I love it. so wish I could get google 1 and gemini upgrade. google rocks.,2024-12-04 01:10:17,1.0.686588308,2
good,2025-05-17 17:27:54,1.0.751104895,2
"Yes, I would like to find the chord for star-spangled, banner.And show me where the fingerprints would be so I can play that",2025-07-01 22:54:01,1.0.772404132,2
good,2024-08-08 10:25:08,,1
nice,2025-05-03 15:19:49,1.0.751104895,2
"Has taken over Google Assistant functionality, but can't do at least some of the things that Assistant did",2024-02-11 16:51:09,1.0.605683889,0
Vert good assistance when you can't find certain information,2025-03-26 11:52:00,1.0.686588308,2
the best,2025-05-07 04:49:50,1.0.741105040,2
nice,2025-07-02 03:17:02,1.0.667532867,2
good,2025-04-02 09:25:46,1.0.686588308,2
very nice,2025-06-25 17:40:51,1.0.772404132,2
use ful,2025-05-12 12:25:29,1.0.751104895,2
amazing app 🥰,2024-12-10 11:50:32,1.0.686588308,2
