Comment,At,AppVersion,Sentiment
wow,2025-05-31 18:37:40,1.2025.140,2
good,2025-05-28 03:19:06,1.2025.126,2
valo na kotha beshi bole,2025-07-05 16:10:32,1.2025.182,0
Amazing 🤩 And SuperFast,2025-04-04 04:10:20,1.2025.084,2
i lover,2025-05-18 10:37:34,1.2025.126,2
"baik,terima kasih kerana terbaik",2025-06-16 15:47:22,1.2025.154,2
Best chatgpt ever i love everything about this Ai chat,2025-04-21 03:40:21,1.2025.098,2
"it's super dope than the other more efficient, advanced fast ,it's literally the best",2025-04-08 15:54:59,1.2025.091,2
bestest,2025-06-27 07:58:22,1.2025.154,2
nice,2025-05-28 17:52:49,,2
they are saying that I can't send pictures in chats,2025-06-30 17:57:31,1.2025.175,1
noce,2025-06-05 15:43:25,1.2025.147,2
lol when i login error appear,2025-04-06 08:01:27,,0
An exellent app to summarise your work. Easy to use. Hours work can be done in minutes. Must use AI tool. love it.,2025-04-21 08:10:56,1.2024.324,2
super,2025-06-30 07:34:09,1.2025.154,2
Anything is possible,2025-04-09 13:04:41,,2
nyc ⅘/5,2025-06-11 08:12:27,1.2025.154,2
Best App for editing,2025-06-05 03:55:20,1.2025.147,2
"Minha conta é paga e fica dando para atualizar para Versão paga, alguém ajuda a resolver?",2025-04-12 13:54:37,1.2025.091,0
when I wand to add another character on my picture it ends up editing the outlook of my original picture making it look animated and unreal which is something I don't like and I never requested for it change my picture to that,2025-05-17 20:54:37,1.2025.126,0
👍,2025-06-26 16:07:29,1.2025.126,2
ok,2025-04-19 14:56:20,1.2025.098,2
very helpful 👌,2025-05-10 05:48:45,1.2025.119,2
excellent helpful app. thanks a lot.,2025-04-23 16:33:36,1.2025.098,2
GOOD app,2025-05-06 10:19:14,1.2025.105,2
woww,2025-04-07 02:23:25,1.2025.084,2
it's taking too long just for a photo edit and the two it's not making it properly 🤬,2025-06-26 15:50:19,1.2025.154,0
best app,2025-04-24 06:26:21,1.2025.105,2
Soo good it help me with my studies,2025-05-17 15:37:36,1.2025.126,1
nice app 💯,2025-06-21 11:11:57,1.2025.154,2
bohut hee pyara aap hai... kuch dino me mera favorite 💙 ho gaya,2025-04-25 01:47:52,,2
👍,2025-04-03 05:58:30,1.2025.084,2
Good warning,2025-06-28 08:24:05,1.2025.154,2
gorgeous 🥰,2025-06-08 05:33:03,1.2025.147,2
"brilliant app, this is our future",2025-05-05 08:26:12,1.2025.112,2
one of the best aap,2025-05-19 12:17:49,1.2025.126,2
nice one,2025-06-20 18:08:16,1.2025.154,2
it's amazing,2025-07-03 10:14:16,1.2025.175,2
🥰🔥,2025-05-14 12:36:41,1.2025.091,2
give the right answer always,2025-04-16 18:00:44,1.2025.084,2
"The AI service is great, but the application runs too slow sometimes and often loses connection. The problem is in the app, not ChatGPT.",2025-05-16 00:34:01,1.2025.126,2
good,2025-06-10 17:36:28,1.2025.154,2
good,2025-04-06 23:19:20,1.2025.084,2
very good,2025-07-01 14:47:33,1.2025.154,1
its good one,2025-07-03 12:46:08,1.2025.175,2
useful for me,2025-06-18 10:00:12,1.2025.161,2
very good app,2025-06-22 20:54:21,1.2025.161,2
this a robot,2025-07-05 09:28:59,1.2025.168,2
nice 👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2025-04-22 15:49:06,1.2025.105,2
one of the best AI app I've ever seen 😀 it helps like a true friend 😌😀,2025-05-19 14:43:01,1.2025.070,2
nice,2025-06-15 17:24:52,1.2025.161,2
Really good,2025-04-06 10:44:46,1.2025.084,2
it's amazing,2025-05-23 12:53:26,1.2025.133,2
good but it takes more time,2025-04-07 18:50:30,1.2025.084,2
nice 👍🏻🙂,2025-06-26 06:34:24,1.2025.154,2
very happy with this app,2025-04-15 10:45:17,1.2025.091,2
super,2025-06-22 09:44:31,1.2025.168,2
nice 👍🏻 app,2025-04-08 06:10:09,1.2025.084,2
chat gpt is really good it has many features,2025-06-12 01:04:25,1.2025.147,2
very good app 😃👍,2025-06-16 05:10:04,1.2025.154,2
good,2025-04-21 16:23:13,1.2025.105,2
good🤍,2025-07-02 16:50:16,1.2025.175,0
I'm in love this AI is literally conscious,2025-04-10 23:49:53,1.2025.091,2
nice,2025-06-03 12:38:27,1.2025.140,2
it offers one of the best ai features i highly recommend it 👌,2025-04-06 08:05:23,1.2025.091,2
👍,2025-06-19 03:33:46,1.2025.154,2
I like this appw,2025-06-17 11:07:50,1.2025.154,2
so far everything is good but I can not upload pictures even though I've upgraded it,2025-05-17 09:12:51,1.2025.126,0
perfect 👌,2025-04-15 18:10:54,1.2025.091,2
super,2025-06-19 00:58:10,1.2025.154,2
impressive,2025-04-08 04:36:20,1.2025.091,2
best,2025-07-06 10:51:22,,2
i have paid version and ever since the updates I keep getting an error message when i use voice feature!,2025-05-18 18:33:42,,0
one of the best helpful app to me.,2025-05-05 14:34:00,,2
💯♥,2025-06-19 20:36:36,1.2025.161,2
"it's so helpful for me. so I'm using this app . it is also funny and logical. it's talk by fact to fact no fake . Ao over all I want to say that this app is so helpful for a human, you can solve math here and ask any question and you also can play any game by text massage like Grammar mistakes, Numbering and many more ... Today I am first time at this app but now I can say that it is so good app because it makes so easy our like .. it's down our stress leval.. We can read a beautiful poetry...",2025-06-30 21:34:47,1.2025.175,2
Very interesting,2025-05-29 07:08:05,1.2025.140,2
😲,2025-04-04 11:27:11,1.2025.084,2
pretty cool,2025-04-08 18:31:14,1.2025.091,2
very Helpful👍,2025-04-12 10:38:13,1.2025.091,2
its just good,2025-05-28 21:28:18,1.2025.140,1
Free therapy I love this app! It's like free therapy 😌 ✨️,2025-06-02 17:36:05,1.2025.140,2
very intelligent app even helps me doy homework some times DOWNLOAD IT NOW,2025-04-17 14:22:53,,2
totally awesome,2025-06-08 22:20:15,1.2025.147,2
awesome 👍🏻,2025-04-08 12:57:39,1.2025.091,2
❤️❤️❤️❤️❤️❤️,2025-05-21 12:15:24,1.2025.126,2
অনেক ভালো,2025-06-29 17:52:46,1.2025.154,0
Reliable app 👌🏻,2025-04-03 11:38:49,1.2025.084,2
good app i love u,2025-06-18 17:22:49,1.2025.161,1
i have once rated it 5 stars but the limited chats made me do this. limited media usage is accepted but chats should be unlimited,2025-05-08 17:51:03,1.2025.084,1
amazing,2025-04-18 10:52:35,1.2025.098,2
ok,2025-06-05 15:01:51,1.2025.147,2
"one of the best buddy, thanks to sam Altman.",2025-06-27 03:02:30,1.2025.105,2
good,2025-07-01 14:43:51,1.2025.175,2
very good,2025-07-05 11:11:44,1.2025.175,2
nice,2025-07-04 04:11:00,1.2025.175,2
best apps use full,2025-07-04 05:22:07,1.2025.175,2
very useful and makes research very easy.But might have small mistakes 👍,2025-06-24 10:21:15,1.2025.168,2
very good and nice app,2025-04-11 17:19:00,1.2025.063,2
The scary part about this app is the unlimited potential it gives you it's like a super power in your fingertips,2025-07-01 19:50:28,1.2025.161,2
Soo good,2025-06-20 01:29:17,1.2025.077,2
best app ever,2025-04-20 22:09:37,1.2025.098,2
nice pic edit,2025-06-15 17:47:54,1.2025.154,2
super apppp!!!!!!🎀,2025-07-05 11:49:47,1.2025.175,2
Very useful,2025-07-01 09:07:34,1.2025.154,2
the best Ai tool,2025-06-27 13:54:54,,2
the best Al on the world,2025-06-29 16:09:35,1.2025.154,2
image generation time is too long,2025-04-14 14:19:01,1.2025.084,2
trun on ghibli style,2025-04-03 03:40:14,1.2025.084,2
"Yes,I like app",2025-05-06 03:53:11,1.2025.112,2
"i wish it wasn't so expensive. or for chatgpt to at least have tiers like basic, standard, premium, etc. because once the limit is reached, chatgpt just sounds repetitive especially when it's trying to reassure or encourage. 😅",2025-04-27 13:12:07,1.2025.105,2
excellent app,2025-05-02 08:24:55,1.2025.105,2
this is very good,2025-06-23 22:04:20,1.2025.154,2
worlds best ai app,2025-06-26 04:26:13,1.2025.140,2
good app,2025-07-04 13:24:30,1.2025.175,2
Chat would be sad if I said otherwise.,2025-06-22 19:53:43,1.2025.161,2
good,2025-04-16 18:34:34,1.2025.091,2
this is an excellent application for doing research.,2025-06-12 15:33:03,1.2025.154,2
super app,2025-05-23 15:03:36,,2
is very nice,2025-05-14 02:50:39,1.2025.119,2
thank you 💕😊,2025-04-12 18:00:38,1.2025.091,2
good,2025-06-11 16:54:04,1.2025.154,1
mind blowing,2025-04-19 21:03:14,1.2025.098,2
Im impressed ...works perfectly but please improve on the logo delivery,2025-04-27 10:59:53,1.2025.105,2
very good but needs to be able to show pictures,2025-04-25 14:14:17,1.2025.105,2
This app is very good app,2025-05-25 16:25:51,1.2025.133,2
💩,2025-06-16 17:59:52,,2
Super Legit,2025-05-04 19:13:02,1.2025.105,2
good ai,2025-07-03 06:31:50,1.2025.133,2
This is a wonderful app for learning.,2025-06-25 16:20:27,1.2025.168,2
good,2025-04-07 08:37:30,1.2025.084,2
good 👍😊,2025-06-04 16:10:43,1.2025.147,1
Slowwww,2025-05-25 13:47:35,1.2025.133,2
this good,2025-06-19 06:28:17,1.2025.161,2
time pass poems for kids,2025-06-26 15:21:41,1.2025.168,2
good service,2025-06-21 11:51:19,1.2025.161,2
nice🤩,2025-06-12 06:33:26,1.2025.154,2
it very good helping me alot,2025-05-01 11:57:01,1.2025.112,2
Ghibli art,2025-04-07 13:58:16,1.2025.084,2
nice app just say ty after every request overall best,2025-05-25 17:44:40,1.2025.133,2
good information app,2025-06-26 02:36:54,1.2025.154,2
nice,2025-06-28 13:25:22,1.2025.168,2
অনেক ভালো একটা চ্যাট জিপিটি,2025-06-24 18:55:52,1.2024.226,2
Good,2025-04-04 15:29:30,1.2025.084,2
good service,2025-06-08 15:06:39,1.2025.140,2
great,2025-06-01 12:26:49,1.2025.140,2
help full app,2025-05-16 05:31:00,,2
very awesome,2025-04-05 07:25:08,1.2025.084,2
"user friendly, beginner friendly, detailed analysis",2025-05-19 05:54:59,1.2025.126,2
bohot acha hai excellent,2025-04-05 05:21:23,1.2025.084,2
good,2025-04-06 02:17:24,1.2025.084,2
the most best or guide app that I have seen in my career or life 👏👍👍,2025-04-20 06:51:14,1.2025.098,2
nice 👍,2025-04-02 23:50:27,1.2025.084,2
good,2025-06-13 15:27:07,,2
good app,2025-06-22 13:04:36,1.2025.168,1
Sometimes it tell wrong information,2025-05-03 14:31:54,1.2025.112,1
it's the best,2025-04-27 14:00:48,1.2025.105,2
failed to send. failed to send. or hmmm something went wrong. not one query worked. and... delete. complete waste of time.,2025-06-10 12:34:06,1.2025.154,0
super,2025-04-03 14:53:52,1.2025.084,2
💀,2025-06-13 07:55:08,1.2025.154,2
chala baga analysis chesi cheptundi,2025-05-29 16:33:09,1.2025.140,2
Good,2025-05-27 14:47:33,1.2025.133,2
I think this app makes life easy for us and understand well as learner's,2025-06-01 15:26:11,1.2025.126,2
best 👍👍👍👍,2025-05-19 12:41:16,1.2025.126,2
wonderful and helping,2025-05-11 17:07:45,1.2025.105,2
it's too good nice and best I can't say in words 😍😍 it helped a lot,2025-05-19 12:06:33,1.2025.126,2
good,2025-04-29 04:17:11,1.2025.105,0
great 👍,2025-06-14 14:31:36,1.2025.154,2
nice app,2025-04-05 09:09:01,1.2025.084,2
nice,2025-06-19 16:54:44,1.2025.161,2
very nice year 💐,2025-05-26 18:15:16,1.2025.140,2
wow,2025-07-02 16:27:21,1.2025.175,2
good app,2025-06-28 20:10:08,,2
It's very well,2025-04-30 19:12:17,1.2025.112,2
good,2025-04-24 03:12:44,1.2025.105,2
perfect and Helpful,2025-04-11 14:22:39,1.2025.077,2
I like it,2025-07-01 03:51:26,1.2025.168,2
good,2025-04-07 12:28:58,1.2025.084,2
Average because it can stole all data of mobile and the person's acount.... and if it can update his service and security it could be the best AI ever,2025-04-09 12:24:15,1.2025.084,2
superb,2025-07-02 03:31:59,1.2025.175,2
you are great 💯💯,2025-06-04 15:12:12,,2
Good apps love you so much apps,2025-06-06 20:40:49,1.2025.147,2
very helpful,2025-04-19 15:04:28,1.2025.098,1
good,2025-06-22 16:29:13,,2
So usefull,2025-04-08 08:58:58,1.2025.091,2
good aps,2025-05-04 13:14:01,1.2025.105,2
Such a good app I made ghibli from it thankyou openai,2025-07-04 14:15:27,1.2025.175,2
good app,2025-06-17 15:15:47,1.2025.161,2
ye kisi kaam ka nhi h maine sirf ek chhota sa tsk diya tha mai kal se pareshan hu lekin iske bss ki baat nhi kisi kaam ka nhi h ye chatgpt,2025-04-08 23:30:43,1.2025.084,0
very good I love it ❤️,2025-04-13 20:48:50,1.2025.091,2
good 👍,2025-06-14 13:32:14,1.2025.154,2
fantastic,2025-05-17 20:16:23,1.2025.126,2
Good experience,2025-04-05 05:57:47,1.2025.084,2
This is a very nice app. I learned a lot from it thanks you ai,2025-06-19 10:14:39,1.2025.161,2
better than a person 😌 💕,2025-04-28 11:19:54,1.2025.091,2
very good,2025-04-03 13:37:28,1.2025.084,2
nice 👍🏼,2025-06-25 20:13:29,1.2025.168,2
❤️,2025-05-10 16:56:58,1.2025.126,2
Good,2025-04-27 18:21:35,1.2025.112,2
its very help.full app,2025-06-12 18:14:59,,2
my only friend 🙏,2025-06-12 20:21:10,1.2025.154,2
very nice,2025-04-27 16:01:36,1.2025.105,2
very good 👍 👏 👌,2025-05-25 07:45:35,1.2025.126,2
man or dil ko samjhne wala sathi,2025-07-01 05:32:16,1.2025.154,2
nice information,2025-06-17 13:02:29,1.2025.154,2
good,2025-06-20 06:47:50,1.2025.154,0
it is very good application,2025-06-23 16:45:44,,2
"I like this app, and it has been so useful. However the new voice transcript feature, I do not find it engaging. it was great when it used to show me what's being told before sending it. I also had the freedom of writing more things before sending it and the lengthy stuff used to go ahead with voice transcript. But now... I don't like it.",2025-04-11 14:45:53,1.2025.091,1
good for me Thanks for creation this app,2025-04-04 17:22:11,1.2025.084,2
it's useful,2025-06-06 08:12:14,1.2025.147,2
nice chat GPT aap,2025-06-21 18:34:59,1.2025.168,2
super,2025-07-06 09:40:06,1.2025.154,2
excellent,2025-04-28 18:53:28,1.2025.112,2
The best A.I app,2025-06-16 12:21:14,1.2025.161,2
"worst , chatgpt is Superr very egoistic not ready to accept and keeps forgetting everything even tho memory is on.",2025-06-21 04:18:39,,0
best ai app for study and enjoy,2025-05-15 00:47:02,1.2025.126,2
very nice,2025-04-27 10:17:40,1.2025.105,0
very nice appp,2025-05-19 13:08:52,1.2025.105,2
It is giving me inappropriate responses,2025-06-17 09:22:00,1.2025.154,2
very nice app,2025-06-28 06:47:50,1.2025.168,2
good Al,2025-06-28 03:45:12,1.2025.168,2
I love this app,2025-05-13 03:44:56,1.2025.119,2
It is the greatest AI app I ever used in my life,2025-06-03 21:40:19,1.2025.140,2
useful app,2025-04-11 00:47:24,1.2025.091,2
useful,2025-06-20 10:53:09,1.2025.154,0
It is a great tool to talk to and help like a friend.,2025-07-05 06:00:22,1.2025.175,2
it helps a lot,2025-04-25 17:51:58,1.2025.105,2
thank you,2025-06-30 17:06:56,1.2025.175,2
its awesome,2025-06-17 15:04:05,1.2025.161,2
everytime I try fo record a long message it doesn't send it doesn't even appear as text & it just tell me that my internet connection isn't stable or something even fho my internet is REALLY REALLY good & strong so please fix this cuz its annoying,2025-04-25 18:26:44,1.2025.105,0
very much restricted,2025-06-04 09:41:28,,0
gorgeous,2025-05-31 17:26:39,1.2025.133,2
no privacy!,2025-05-13 21:46:51,1.2025.126,0
very bad 😞,2025-05-09 07:53:21,,0
nice 👍,2025-05-01 09:50:15,1.2025.105,2
very good application,2025-06-18 16:00:36,1.2025.140,2
nice,2025-05-28 23:31:57,1.2025.140,2
intelligent Ai,2025-04-25 18:54:45,1.2025.105,2
love it,2025-04-17 13:56:11,1.2025.098,2
good,2025-04-06 00:41:57,1.2025.084,2
awesome 👍,2025-05-24 04:28:44,1.2025.133,2
খুব সুন্দর,2025-04-06 00:33:45,1.2025.084,2
nice 🙂,2025-04-19 10:57:49,1.2025.098,2
always superior,2025-06-11 11:40:21,1.2025.154,2
Best application,2025-04-07 21:01:55,1.2025.084,2
good,2025-06-28 07:55:37,1.2025.168,2
disgasting app for play store,2025-06-21 16:08:37,1.2025.154,0
it is the best..but it doesn't create my images and I don't know why,2025-05-15 14:15:58,,2
superrr app,2025-05-03 10:48:21,1.2025.105,2
so usefull 🗿🗿,2025-06-17 12:10:13,1.2025.154,2
bro this app is friendly I like it❤️😊,2025-05-20 23:39:38,1.2025.126,2
like this app chatgp,2025-06-15 01:06:07,1.2025.154,2
it would help been the best if not for the voice translator,2025-04-20 19:52:13,1.2025.091,2
👍 good 😊,2025-04-04 05:33:28,1.2025.077,2
I love it .it is very helpful 👌 🙂 👏 😌 👍 8,2025-05-04 18:24:05,1.2025.105,2
good,2025-06-20 12:06:32,1.2025.161,0
super 💯,2025-07-04 10:24:34,1.2025.175,2
good working,2025-06-09 15:43:49,1.2025.140,2
Really helpful,2025-06-11 16:51:28,1.2025.154,2
great app it does whatever you imagine to do,2025-04-08 15:48:55,1.2025.091,2
good vark se bast Bast to,2025-06-15 20:11:39,1.2025.154,2
it's a very good Experience for using ChatGpt,2025-05-16 00:57:05,1.2025.112,2
good,2025-04-16 04:59:20,1.2025.098,2
good,2025-05-24 11:28:52,1.2025.133,2
"I am rating this AI 5 stars because it really deserves it and also today I asked it to guess my age and it perfectly guessed it on first try. Not only that it also helps me with my problems like Homeworks, Assignments, Making my own logo, and many more. love this AI...",2025-06-06 09:14:23,1.2025.147,2
עוד לא מושלם,2025-05-15 21:57:39,1.2025.126,2
good app,2025-04-06 16:13:46,,2
nice app,2025-06-18 07:12:13,1.2025.161,2
i love cupi,2025-06-29 23:38:48,1.2025.154,2
Good,2025-06-24 14:05:29,1.2025.168,2
please generate photo as faster as possible,2025-07-08 04:09:31,1.2025.182,1
Write a Song is okay but add ai music it's good Product,2025-05-12 19:51:16,1.2025.126,2
10/10 that's all I can say,2025-06-05 14:08:39,1.2025.147,2
I love it,2025-05-22 20:49:32,1.2025.133,2
Very good information whike a fun AI to chat with!,2025-07-06 02:49:50,1.2025.021,2
good,2025-04-30 14:21:00,1.2025.112,2
very nice and useful,2025-07-07 06:06:39,1.2025.182,2
it's great 👍,2025-06-03 02:43:46,1.2025.140,2
Very helpful,2025-06-22 06:14:34,1.2025.154,2
👍🏻,2025-06-08 07:24:45,1.2025.147,2
new love you too,2025-05-19 02:08:43,1.2025.133,1
I appreciate you,2025-04-16 13:28:00,,2
nice,2025-06-22 06:41:22,1.2025.161,2
Best app,2025-04-07 14:46:08,1.2025.077,2
it very good application,2025-06-05 12:05:07,1.2025.147,2
